carat,cut,color,clarity,x,y,z,price,cut/wt,color/wt,clarity/wt
0.51,4,1,2,5.11,5.08,3.15,7.143,7.8431372549019605,1.9607843137254901,3.9215686274509802
0.43,2,6,4,4.96,5.01,2.89,6.545,4.651162790697675,13.953488372093023,9.30232558139535
0.75,4,4,4,5.85,5.79,3.59,7.923,5.333333333333333,5.333333333333333,5.333333333333333
0.39,6,4,5,4.63,4.69,2.92,6.682,15.384615384615383,10.256410256410255,12.82051282051282
0.3,2,4,5,4.26,4.29,2.72,6.405,6.666666666666667,13.333333333333334,16.666666666666668
0.42,6,2,2,4.91,4.98,2.9,6.438,14.285714285714286,4.761904761904762,4.761904761904762
1.04,3,5,2,6.48,6.5,4.03,8.39,2.8846153846153846,4.8076923076923075,1.923076923076923
0.51,3,3,4,5.12,5.08,3.21,7.431,5.88235294117647,5.88235294117647,7.8431372549019605
0.31,3,5,3,4.37,4.39,2.68,6.033,9.67741935483871,16.129032258064516,9.67741935483871
1.19,2,2,5,6.68,6.64,4.25,8.914,1.680672268907563,1.680672268907563,4.201680672268908
0.32,3,2,6,4.39,4.43,2.7,6.688,9.375,6.25,18.75
0.52,6,3,4,5.11,5.14,3.17,7.346,11.538461538461538,5.769230769230769,7.692307692307692
0.57,3,3,2,5.37,5.32,3.26,7.242,5.2631578947368425,5.2631578947368425,3.5087719298245617
1.01,6,6,1,6.39,6.35,4.02,7.971,5.9405940594059405,5.9405940594059405,0.9900990099009901
1.37,4,4,4,7.11,7.04,4.36,8.981,2.9197080291970803,2.9197080291970803,2.9197080291970803
0.31,3,5,4,4.34,4.32,2.73,6.443,9.67741935483871,16.129032258064516,12.903225806451614
0.31,4,4,3,4.32,4.35,2.68,6.136,12.903225806451614,12.903225806451614,9.67741935483871
0.35,4,1,4,4.59,4.62,2.74,6.642,11.428571428571429,2.857142857142857,11.428571428571429
0.52,6,3,5,5.14,5.17,3.18,7.483,11.538461538461538,5.769230769230769,9.615384615384615
0.4,1,4,3,4.68,4.65,3.02,6.733,2.5,10.0,7.5
0.4,3,6,3,4.74,4.68,2.9,6.64,7.5,15.0,7.5
1.11,2,2,4,6.61,6.64,4.18,8.97,1.8018018018018016,1.8018018018018016,3.603603603603603
0.32,3,1,8,4.39,4.41,2.74,6.926,9.375,3.125,25.0
1.21,4,3,4,6.81,6.74,4.17,9.091,3.3057851239669422,2.479338842975207,3.3057851239669422
1.04,2,3,2,6.63,6.68,3.89,8.356,1.923076923076923,2.8846153846153846,1.923076923076923
0.3,4,1,4,4.3,4.26,2.68,6.738,13.333333333333334,3.3333333333333335,13.333333333333334
0.7,6,1,4,5.71,5.75,3.45,7.953,8.571428571428571,1.4285714285714286,5.714285714285714
0.96,2,2,2,6.16,6.13,3.93,8.137,2.0833333333333335,2.0833333333333335,2.0833333333333335
0.9,3,5,4,6.27,6.31,3.77,8.43,3.333333333333333,5.555555555555555,4.444444444444445
1.51,6,6,4,7.29,7.35,4.56,9.087,3.9735099337748343,3.9735099337748343,2.6490066225165565
0.71,3,1,6,5.7,5.72,3.54,8.325,4.225352112676057,1.4084507042253522,8.450704225352114
1.59,3,7,3,7.43,7.52,4.58,8.98,1.8867924528301885,4.40251572327044,1.8867924528301885
0.41,4,4,5,4.7,4.76,2.93,6.801,9.75609756097561,9.75609756097561,12.195121951219512
0.31,6,4,8,4.41,4.44,2.69,6.778,19.35483870967742,12.903225806451614,25.806451612903228
1.01,6,5,3,6.36,6.32,4.0,8.484,5.9405940594059405,4.9504950495049505,2.9702970297029703
0.36,3,5,7,4.54,4.57,2.84,6.711,8.333333333333334,13.88888888888889,19.444444444444446
0.71,1,4,5,5.62,5.53,3.65,7.896,1.4084507042253522,5.633802816901409,7.042253521126761
0.9,6,6,5,6.14,6.17,3.85,8.145,6.666666666666666,6.666666666666666,5.555555555555555
1.01,6,3,5,6.32,6.39,3.99,8.854,5.9405940594059405,2.9702970297029703,4.9504950495049505
0.44,4,4,5,4.87,4.82,3.02,6.938,9.090909090909092,9.090909090909092,11.363636363636363
0.41,4,3,4,4.84,4.79,2.94,7.009,9.75609756097561,7.317073170731708,9.75609756097561
0.75,3,6,5,5.85,5.87,3.58,7.886,4.0,8.0,6.666666666666667
0.5,4,2,3,5.07,5.09,3.17,7.27,8.0,4.0,6.0
1.59,4,3,4,7.59,7.62,4.58,9.646,2.5157232704402515,1.8867924528301885,2.5157232704402515
0.9,6,2,3,6.27,6.3,3.78,8.326,6.666666666666666,2.2222222222222223,3.333333333333333
0.34,4,3,5,4.59,4.55,2.74,6.808,11.76470588235294,8.823529411764705,14.705882352941176
0.7,6,3,5,5.64,5.71,3.52,7.94,8.571428571428571,4.285714285714286,7.142857142857143
0.73,4,3,3,5.78,5.81,3.59,7.826,5.47945205479452,4.109589041095891,4.109589041095891
1.25,2,5,3,6.81,6.79,4.33,8.822,1.6,4.0,2.4
0.32,2,2,3,4.31,4.35,2.75,6.378,6.25,6.25,9.375
1.02,3,5,3,6.47,6.49,3.94,8.566,2.941176470588235,4.901960784313726,2.941176470588235
0.42,6,1,4,4.76,4.8,3.0,6.865,14.285714285714286,2.380952380952381,9.523809523809524
0.38,3,6,6,4.65,4.62,2.9,6.891,7.894736842105263,15.789473684210526,15.789473684210526
0.8,4,1,6,5.95,5.88,3.72,8.35,5.0,1.25,7.5
1.77,4,4,2,7.67,7.66,4.8,9.176,2.2598870056497176,2.2598870056497176,1.1299435028248588
0.93,6,3,1,6.22,6.27,3.83,7.772,6.451612903225806,3.225806451612903,1.075268817204301
0.53,4,3,1,5.22,5.18,3.19,6.787,7.547169811320754,5.660377358490566,1.8867924528301885
0.37,4,4,4,4.64,4.68,2.8,6.475,10.81081081081081,10.81081081081081,10.81081081081081
0.51,4,5,4,5.26,5.23,3.07,7.215,7.8431372549019605,9.803921568627452,7.8431372549019605
1.5,1,5,5,7.37,7.27,4.52,9.306,0.6666666666666666,3.3333333333333335,3.3333333333333335
1.02,3,5,1,6.45,6.4,3.99,8.291,2.941176470588235,4.901960784313726,0.9803921568627451
1.01,6,2,2,6.43,6.37,4.04,8.375,5.9405940594059405,1.9801980198019802,1.9801980198019802
1.02,4,3,5,6.43,6.37,4.01,8.946,3.9215686274509802,2.941176470588235,4.901960784313726
0.42,2,5,3,4.74,4.79,3.03,6.482,4.761904761904762,11.904761904761905,7.142857142857143
1.24,3,4,5,6.85,6.89,4.25,9.301,2.4193548387096775,3.2258064516129035,4.032258064516129
0.38,4,1,2,4.79,4.72,2.85,6.39,10.526315789473685,2.6315789473684212,5.2631578947368425
0.9,2,7,4,6.32,6.35,3.67,8.138,2.2222222222222223,7.777777777777778,4.444444444444445
0.4,4,2,3,4.7,4.66,2.95,6.829,10.0,5.0,7.5
0.34,3,2,6,4.46,4.48,2.76,7.03,8.823529411764705,5.88235294117647,17.64705882352941
0.7,6,4,6,5.59,5.63,3.57,7.894,8.571428571428571,5.714285714285714,8.571428571428571
0.42,4,5,7,4.79,4.82,2.98,6.974,9.523809523809524,11.904761904761905,16.666666666666668
0.8,1,4,2,5.86,5.75,3.75,7.748,1.25,5.0,2.5
1.01,6,1,3,6.3,6.37,4.03,8.721,5.9405940594059405,0.9900990099009901,2.9702970297029703
0.81,4,4,2,6.14,6.1,3.61,7.729,4.938271604938271,4.938271604938271,2.4691358024691357
0.28,6,4,4,4.21,4.24,2.59,6.198,21.428571428571427,14.285714285714285,14.285714285714285
2.0,4,4,2,8.1,8.03,4.93,9.546,2.0,2.0,1.0
1.55,4,5,3,7.45,7.38,4.58,9.238,2.5806451612903225,3.225806451612903,1.9354838709677418
1.1,3,3,6,6.66,6.74,4.1,9.258,2.727272727272727,2.727272727272727,5.454545454545454
0.3,4,2,3,4.32,4.28,2.68,6.564,13.333333333333334,6.666666666666667,10.0
0.33,4,5,5,4.4,4.35,2.75,6.611,12.121212121212121,15.15151515151515,15.15151515151515
0.32,4,5,3,4.38,4.39,2.72,6.133,12.5,15.625,9.375
0.52,3,1,2,5.18,5.21,3.17,7.253,5.769230769230769,1.923076923076923,3.846153846153846
0.42,3,4,8,4.81,4.84,3.0,7.162,7.142857142857143,9.523809523809524,19.047619047619047
0.43,2,4,2,4.92,4.94,2.9,6.494,4.651162790697675,9.30232558139535,4.651162790697675
0.91,2,4,4,6.2,6.33,3.75,8.325,2.1978021978021975,4.395604395604395,4.395604395604395
0.7,3,3,3,5.71,5.75,3.54,7.784,4.285714285714286,4.285714285714286,4.285714285714286
0.55,3,4,8,5.26,5.31,3.23,7.776,5.454545454545454,7.2727272727272725,14.545454545454545
0.9,6,5,4,6.09,6.13,3.85,8.385,6.666666666666666,5.555555555555555,4.444444444444445
1.11,4,5,3,6.64,6.61,4.14,8.6,3.603603603603603,4.504504504504504,2.7027027027027026
1.04,3,6,3,6.49,6.54,4.02,8.377,2.8846153846153846,5.769230769230769,2.8846153846153846
1.02,6,1,3,6.3,6.37,4.02,8.565,5.88235294117647,0.9803921568627451,2.941176470588235
1.0,4,4,2,6.55,6.48,0.0,8.053,4.0,4.0,2.0
1.08,6,4,2,6.54,6.5,4.12,8.371,5.555555555555555,3.7037037037037033,1.8518518518518516
1.11,4,5,2,6.61,6.56,4.05,8.346,3.603603603603603,4.504504504504504,1.8018018018018016
2.02,4,4,2,8.22,8.16,5.02,9.737,1.9801980198019802,1.9801980198019802,0.9900990099009901
0.7,6,5,4,5.58,5.62,3.54,7.667,8.571428571428571,7.142857142857143,5.714285714285714
0.5,3,3,5,5.07,5.12,3.13,7.378,6.0,6.0,10.0
1.16,4,7,3,6.73,6.67,4.19,8.348,3.4482758620689657,6.03448275862069,2.586206896551724
1.21,3,6,5,6.89,6.93,4.17,8.745,2.479338842975207,4.958677685950414,4.132231404958678
0.9,4,3,2,6.06,6.01,3.78,8.074,4.444444444444445,3.333333333333333,2.2222222222222223
1.71,2,1,3,7.54,7.48,4.79,9.411,1.1695906432748537,0.5847953216374269,1.7543859649122808
0.3,4,4,6,4.26,4.22,2.62,6.778,13.333333333333334,13.333333333333334,20.0
0.37,4,1,4,4.59,4.63,2.81,6.698,10.81081081081081,2.7027027027027026,10.81081081081081
1.25,3,3,5,6.91,6.95,4.3,9.168,2.4,2.4,4.0
0.52,3,1,4,5.22,5.19,3.19,7.477,5.769230769230769,1.923076923076923,7.692307692307692
1.29,3,7,4,7.05,7.0,4.28,8.639,2.3255813953488373,5.426356589147287,3.1007751937984493
1.46,4,4,5,7.2,7.25,4.5,9.405,2.73972602739726,2.73972602739726,3.4246575342465753
1.2,4,5,2,6.81,6.77,4.17,8.662,3.3333333333333335,4.166666666666667,1.6666666666666667
1.65,3,6,4,7.59,7.65,4.69,9.433,1.8181818181818183,3.6363636363636367,2.4242424242424243
0.9,6,5,3,6.12,6.03,3.84,8.084,6.666666666666666,5.555555555555555,3.333333333333333
1.0,6,5,2,6.3,6.33,4.05,8.292,6.0,5.0,2.0
0.41,6,3,2,4.78,4.83,2.92,6.472,14.634146341463415,7.317073170731708,4.878048780487805
0.76,6,5,3,5.88,5.91,3.63,7.887,7.894736842105263,6.578947368421052,3.9473684210526314
0.36,3,5,8,4.55,4.6,2.83,6.853,8.333333333333334,13.88888888888889,22.22222222222222
2.03,6,4,3,8.07,8.19,5.02,9.826,2.9556650246305423,1.9704433497536948,1.4778325123152711
0.53,6,4,2,5.19,5.21,3.16,6.975,11.320754716981131,7.547169811320754,3.773584905660377
0.33,4,1,6,4.44,4.47,2.73,6.608,12.121212121212121,3.0303030303030303,18.18181818181818
0.91,3,4,4,6.18,6.24,3.87,8.356,3.2967032967032965,4.395604395604395,4.395604395604395
2.01,1,4,2,7.77,7.87,4.99,9.602,0.49751243781094534,1.9900497512437814,0.9950248756218907
0.3,3,1,4,4.29,4.33,2.65,6.489,10.0,3.3333333333333335,13.333333333333334
0.24,6,4,7,3.98,4.02,2.46,6.223,25.0,16.666666666666668,29.166666666666668
1.22,6,5,3,6.83,6.9,4.2,8.711,4.918032786885246,4.098360655737705,2.459016393442623
1.01,6,1,3,6.38,6.42,4.06,8.78,5.9405940594059405,0.9900990099009901,2.9702970297029703
0.43,4,5,5,4.98,4.86,2.95,7.015,9.30232558139535,11.627906976744185,11.627906976744185
0.31,3,5,4,4.35,4.39,2.72,6.192,9.67741935483871,16.129032258064516,12.903225806451614
2.52,3,6,3,8.76,8.69,5.37,9.754,1.1904761904761905,2.380952380952381,1.1904761904761905
0.7,3,4,4,5.65,5.7,3.65,8.062,4.285714285714286,5.714285714285714,5.714285714285714
0.51,3,2,2,5.12,5.15,3.21,7.142,5.88235294117647,3.9215686274509802,3.9215686274509802
1.04,1,1,2,6.28,6.22,4.22,8.426,0.9615384615384615,0.9615384615384615,1.923076923076923
1.31,6,6,5,6.99,7.03,4.37,8.837,4.580152671755725,4.580152671755725,3.8167938931297707
1.14,3,4,8,6.7,6.76,4.11,9.241,2.6315789473684212,3.5087719298245617,7.017543859649123
0.8,3,2,2,5.98,5.96,3.7,8.211,3.75,2.5,2.5
1.21,2,7,2,6.81,6.75,4.32,8.359,1.6528925619834711,5.785123966942149,1.6528925619834711
0.27,3,1,6,4.24,4.27,2.56,6.633,11.11111111111111,3.7037037037037033,22.22222222222222
1.05,3,4,5,6.62,6.56,4.02,8.926,2.857142857142857,3.8095238095238093,4.761904761904762
0.63,6,2,3,5.4,5.46,3.41,7.542,9.523809523809524,3.1746031746031744,4.761904761904762
1.07,3,4,4,6.53,6.57,4.04,8.933,2.803738317757009,3.7383177570093458,3.7383177570093458
0.3,2,1,6,4.34,4.29,2.58,6.933,6.666666666666667,3.3333333333333335,20.0
0.36,3,3,5,4.61,4.64,2.81,6.688,8.333333333333334,8.333333333333334,13.88888888888889
1.01,3,5,3,6.38,6.45,4.01,8.629,2.9702970297029703,4.9504950495049505,2.9702970297029703
1.5,3,4,4,7.26,7.23,4.53,9.456,2.0,2.6666666666666665,2.6666666666666665
1.0,6,3,6,6.49,6.51,3.97,9.015,6.0,3.0,6.0
2.02,6,5,2,7.97,8.04,4.99,9.62,2.9702970297029703,2.4752475247524752,0.9900990099009901
1.51,1,4,2,7.14,7.08,4.66,9.082,0.6622516556291391,2.6490066225165565,1.3245033112582782
0.5,3,1,5,5.1,5.13,3.18,7.38,6.0,2.0,10.0
0.4,3,1,4,4.67,4.69,2.93,6.855,7.5,2.5,10.0
0.91,2,4,4,6.1,6.14,3.89,8.356,2.1978021978021975,4.395604395604395,4.395604395604395
0.63,3,1,4,5.48,5.54,3.39,7.829,4.761904761904762,1.5873015873015872,6.349206349206349
0.54,3,4,4,5.23,5.18,3.22,7.401,5.555555555555555,7.4074074074074066,7.4074074074074066
0.71,3,3,7,5.77,5.8,3.53,8.521,4.225352112676057,4.225352112676057,9.859154929577466
1.0,1,5,5,6.52,6.47,3.73,8.382,1.0,5.0,5.0
1.61,6,7,4,7.46,7.51,4.62,8.949,3.7267080745341614,4.3478260869565215,2.484472049689441
0.33,3,7,5,4.44,4.41,2.75,6.323,9.09090909090909,21.21212121212121,15.15151515151515
1.21,4,5,3,7.02,6.96,4.16,8.704,3.3057851239669422,4.132231404958678,2.479338842975207
0.37,4,3,4,4.63,4.67,2.82,6.615,10.81081081081081,8.108108108108109,10.81081081081081
1.08,1,1,3,6.99,6.81,3.71,8.474,0.9259259259259258,0.9259259259259258,2.7777777777777777
0.91,4,5,2,6.17,6.14,3.86,8.121,4.395604395604395,5.4945054945054945,2.1978021978021975
0.35,3,7,5,4.56,4.58,2.81,6.17,8.571428571428571,20.0,14.285714285714286
0.46,4,2,7,5.0,5.04,3.01,7.549,8.695652173913043,4.3478260869565215,15.217391304347826
0.54,3,1,2,5.25,5.28,3.19,7.128,5.555555555555555,1.8518518518518516,3.7037037037037033
0.5,6,1,2,5.09,5.05,3.21,7.074,12.0,2.0,4.0
0.23,6,2,7,3.91,3.97,2.46,6.273,26.08695652173913,8.695652173913043,30.434782608695652
0.92,6,2,1,6.13,6.18,3.88,7.891,6.521739130434782,2.1739130434782608,1.0869565217391304
0.63,3,5,4,5.51,5.54,3.43,7.403,4.761904761904762,7.936507936507937,6.349206349206349
0.41,6,1,5,4.7,4.72,2.96,6.984,14.634146341463415,2.4390243902439024,12.195121951219512
1.02,3,6,3,6.43,6.46,3.99,8.29,2.941176470588235,5.88235294117647,2.941176470588235
1.54,4,5,4,7.35,7.4,4.56,9.278,2.5974025974025974,3.2467532467532467,2.5974025974025974
0.51,3,1,3,5.11,5.17,3.15,7.271,5.88235294117647,1.9607843137254901,5.88235294117647
0.31,3,5,5,4.34,4.38,2.69,6.299,9.67741935483871,16.129032258064516,16.129032258064516
0.91,4,5,4,6.29,6.25,3.74,8.257,4.395604395604395,5.4945054945054945,4.395604395604395
1.08,3,7,3,6.58,6.55,4.06,8.417,2.7777777777777777,6.481481481481481,2.7777777777777777
0.9,6,4,3,6.11,6.17,3.86,8.28,6.666666666666666,4.444444444444445,3.333333333333333
0.52,3,2,2,5.16,5.18,3.2,7.164,5.769230769230769,3.846153846153846,3.846153846153846
0.53,3,2,4,5.18,5.21,3.19,7.414,5.660377358490566,3.773584905660377,7.547169811320754
0.31,6,4,6,4.32,4.26,2.71,6.81,19.35483870967742,12.903225806451614,19.35483870967742
0.5,6,1,4,4.99,5.04,3.19,7.277,12.0,2.0,8.0
1.01,3,6,5,6.42,6.38,4.02,8.292,2.9702970297029703,5.9405940594059405,4.9504950495049505
0.53,3,4,5,5.17,5.22,3.21,7.451,5.660377358490566,7.547169811320754,9.433962264150942
0.67,2,3,5,5.62,5.69,3.38,7.816,2.9850746268656714,4.477611940298507,7.462686567164178
0.37,4,1,4,4.6,4.56,2.83,6.948,10.81081081081081,2.7027027027027026,10.81081081081081
0.4,4,2,2,4.71,4.73,2.92,6.501,10.0,5.0,5.0
0.9,6,4,3,6.09,6.12,3.88,8.202,6.666666666666666,4.444444444444445,3.333333333333333
0.33,4,4,4,4.45,4.42,2.75,6.611,12.121212121212121,12.121212121212121,12.121212121212121
0.56,3,2,4,5.33,5.28,3.26,7.633,5.357142857142857,3.571428571428571,7.142857142857142
0.74,6,4,5,5.9,5.86,3.58,8.128,8.108108108108109,5.405405405405405,6.756756756756757
0.52,2,3,5,5.1,5.02,3.25,7.518,3.846153846153846,5.769230769230769,9.615384615384615
0.7,4,6,2,5.64,5.59,3.5,7.255,5.714285714285714,8.571428571428571,2.857142857142857
0.72,6,5,2,5.75,5.8,3.52,7.577,8.333333333333334,6.944444444444445,2.7777777777777777
0.51,4,1,3,5.11,5.15,3.17,7.203,7.8431372549019605,1.9607843137254901,5.88235294117647
1.0,2,1,4,6.37,6.34,4.05,8.669,2.0,1.0,4.0
1.05,3,4,4,6.58,6.65,4.02,8.777,2.857142857142857,3.8095238095238093,3.8095238095238093
0.51,3,3,4,5.12,5.08,3.18,7.445,5.88235294117647,5.88235294117647,7.8431372549019605
0.33,3,2,3,4.45,4.46,2.77,6.354,9.09090909090909,6.0606060606060606,9.09090909090909
0.84,2,3,1,6.05,6.03,3.67,7.467,2.380952380952381,3.5714285714285716,1.1904761904761905
0.7,4,3,3,5.83,5.78,3.4,7.885,5.714285714285714,4.285714285714286,4.285714285714286
0.71,3,3,7,5.73,5.77,3.55,8.521,4.225352112676057,4.225352112676057,9.859154929577466
0.94,6,4,2,6.2,6.26,3.88,8.117,6.382978723404256,4.25531914893617,2.127659574468085
0.4,3,4,2,4.73,4.76,2.94,6.449,7.5,10.0,5.0
1.77,2,7,2,7.61,7.65,4.84,9.001,1.1299435028248588,3.9548022598870056,1.1299435028248588
0.32,6,1,3,4.41,4.37,2.77,6.51,18.75,3.125,9.375
1.01,6,2,3,6.53,6.56,3.91,8.618,5.9405940594059405,1.9801980198019802,2.9702970297029703
0.7,6,1,4,5.63,5.67,3.58,7.99,8.571428571428571,1.4285714285714286,5.714285714285714
0.96,2,5,2,6.51,6.39,3.66,8.147,2.0833333333333335,5.208333333333334,2.0833333333333335
0.4,4,2,3,4.8,4.77,2.91,6.898,10.0,5.0,7.5
1.5,3,6,6,7.35,7.4,4.48,9.299,2.0,4.0,4.0
0.41,4,7,5,4.75,4.79,2.96,6.472,9.75609756097561,17.073170731707318,12.195121951219512
0.31,6,4,7,4.36,4.4,2.69,6.619,19.35483870967742,12.903225806451614,22.580645161290324
0.51,3,4,7,5.16,5.19,3.13,7.546,5.88235294117647,7.8431372549019605,13.72549019607843
0.4,3,4,5,4.68,4.73,2.93,6.708,7.5,10.0,12.5
0.76,6,5,4,5.96,5.99,3.51,7.863,7.894736842105263,6.578947368421052,5.2631578947368425
0.31,3,5,7,4.37,4.4,2.7,6.532,9.67741935483871,16.129032258064516,22.580645161290324
1.01,6,3,3,6.49,6.53,3.96,8.491,5.9405940594059405,2.9702970297029703,2.9702970297029703
0.32,3,5,6,4.4,4.43,2.7,6.469,9.375,15.625,18.75
0.43,3,4,8,4.86,4.89,2.99,7.428,6.976744186046512,9.30232558139535,18.6046511627907
0.4,3,3,7,4.78,4.81,2.93,7.554,7.5,7.5,17.5
0.51,6,4,4,5.13,5.16,3.15,7.242,11.76470588235294,7.8431372549019605,7.8431372549019605
1.02,1,3,2,6.27,6.24,4.1,8.231,0.9803921568627451,2.941176470588235,1.9607843137254901
0.35,4,1,2,4.56,4.52,2.79,6.446,11.428571428571429,2.857142857142857,5.714285714285714
0.9,6,3,3,6.13,6.16,3.83,8.541,6.666666666666666,3.333333333333333,3.333333333333333
1.01,6,1,3,6.45,6.49,3.88,8.623,5.9405940594059405,0.9900990099009901,2.9702970297029703
1.21,3,4,5,6.8,6.82,4.27,9.14,2.479338842975207,3.3057851239669422,4.132231404958678
0.3,4,3,3,4.37,4.33,2.65,6.463,13.333333333333334,10.0,10.0
1.67,6,6,4,7.61,7.68,4.64,9.227,3.5928143712574854,3.5928143712574854,2.3952095808383236
0.38,4,5,4,4.7,4.68,2.84,6.8,10.526315789473685,13.157894736842104,10.526315789473685
0.55,6,3,4,5.23,5.28,3.25,7.424,10.909090909090908,5.454545454545454,7.2727272727272725
2.15,3,6,3,8.38,8.33,5.09,9.473,1.3953488372093024,2.7906976744186047,1.3953488372093024
0.41,2,7,4,4.7,4.73,2.99,6.415,4.878048780487805,17.073170731707318,9.75609756097561
1.01,6,3,4,6.41,6.37,4.03,8.743,5.9405940594059405,2.9702970297029703,3.9603960396039604
1.02,4,1,3,6.46,6.51,3.99,8.553,3.9215686274509802,0.9803921568627451,2.941176470588235
1.16,4,5,3,6.86,6.83,4.08,8.479,3.4482758620689657,4.310344827586207,2.586206896551724
1.02,4,3,5,6.5,6.45,4.01,8.921,3.9215686274509802,2.941176470588235,4.901960784313726
0.51,3,1,2,5.16,5.2,3.16,7.001,5.88235294117647,1.9607843137254901,3.9215686274509802
1.21,4,7,6,6.86,6.88,4.18,8.626,3.3057851239669422,5.785123966942149,4.958677685950414
0.32,3,6,8,4.44,4.47,2.71,6.512,9.375,18.75,25.0
1.53,3,3,3,7.38,7.42,4.56,9.443,1.9607843137254901,1.9607843137254901,1.9607843137254901
1.02,3,1,5,6.52,6.59,3.94,8.999,2.941176470588235,0.9803921568627451,4.901960784313726
1.5,6,2,3,7.28,7.32,4.45,9.372,4.0,1.3333333333333333,2.0
0.7,2,5,4,5.53,5.57,3.58,7.667,2.857142857142857,7.142857142857143,5.714285714285714
0.4,6,4,3,4.71,4.66,2.97,6.733,15.0,10.0,7.5
0.43,3,4,5,4.86,4.84,3.0,6.916,6.976744186046512,9.30232558139535,11.627906976744185
0.3,6,3,8,4.3,4.32,2.7,6.787,20.0,10.0,26.666666666666668
1.06,3,1,4,6.54,6.57,4.02,9.115,2.830188679245283,0.9433962264150942,3.773584905660377
0.3,3,4,7,4.33,4.35,2.67,6.639,10.0,13.333333333333334,23.333333333333336
0.9,6,6,8,6.12,6.15,3.84,8.433,6.666666666666666,6.666666666666666,8.88888888888889
0.36,6,5,4,4.59,4.55,2.9,6.592,16.666666666666668,13.88888888888889,11.11111111111111
1.01,3,3,4,6.38,6.41,4.0,8.901,2.9702970297029703,2.9702970297029703,3.9603960396039604
0.3,4,1,4,4.24,4.22,2.66,6.738,13.333333333333334,3.3333333333333335,13.333333333333334
0.3,6,3,5,4.39,4.31,2.6,6.461,20.0,10.0,16.666666666666668
1.14,3,4,5,6.67,6.71,4.13,9.115,2.6315789473684212,3.5087719298245617,4.385964912280702
0.3,3,2,5,4.31,4.34,2.63,6.609,10.0,6.666666666666667,16.666666666666668
0.41,6,1,6,4.72,4.77,2.98,7.079,14.634146341463415,2.4390243902439024,14.634146341463415
0.93,4,7,4,6.34,6.32,3.87,8.047,4.301075268817204,7.526881720430107,4.301075268817204
0.33,4,6,5,4.4,4.43,2.77,6.256,12.121212121212121,18.18181818181818,15.15151515151515
0.38,3,3,3,4.7,4.72,2.88,6.492,7.894736842105263,7.894736842105263,7.894736842105263
0.5,6,2,8,4.99,5.09,3.17,8.125,12.0,4.0,16.0
0.4,6,1,3,4.72,4.7,2.99,6.782,15.0,2.5,7.5
0.4,6,1,3,4.7,4.73,2.96,6.561,15.0,2.5,7.5
1.02,4,3,3,6.58,6.53,3.94,8.646,3.9215686274509802,2.941176470588235,2.941176470588235
0.71,2,3,3,5.61,5.55,3.59,7.722,2.8169014084507045,4.225352112676057,4.225352112676057
1.01,4,3,3,6.42,6.37,4.01,8.361,3.9603960396039604,2.9702970297029703,2.9702970297029703
0.3,6,1,6,4.25,4.27,2.68,6.733,20.0,3.3333333333333335,20.0
0.33,3,4,5,4.45,4.43,2.77,6.75,9.09090909090909,12.121212121212121,15.15151515151515
0.31,3,5,3,4.36,4.41,2.69,6.043,9.67741935483871,16.129032258064516,9.67741935483871
0.71,4,1,2,5.79,5.77,3.49,7.648,5.633802816901409,1.4084507042253522,2.8169014084507045
0.33,4,4,8,4.54,4.49,2.68,6.998,12.121212121212121,12.121212121212121,24.242424242424242
0.41,4,2,3,4.75,4.7,2.97,6.923,9.75609756097561,4.878048780487805,7.317073170731708
0.62,3,3,2,5.44,5.49,3.39,7.277,4.838709677419355,4.838709677419355,3.2258064516129035
1.01,6,3,3,6.44,6.54,3.96,8.551,5.9405940594059405,2.9702970297029703,2.9702970297029703
0.31,3,2,6,4.31,4.35,2.68,6.641,9.67741935483871,6.451612903225807,19.35483870967742
1.02,6,6,4,6.57,6.62,3.91,8.468,5.88235294117647,5.88235294117647,3.9215686274509802
1.03,6,2,3,6.53,6.61,4.02,8.691,5.825242718446602,1.941747572815534,2.912621359223301
0.42,4,5,3,4.84,4.85,2.95,6.551,9.523809523809524,11.904761904761905,7.142857142857143
0.9,6,6,4,6.1,6.13,3.81,8.19,6.666666666666666,6.666666666666666,4.444444444444445
0.42,4,6,3,4.8,4.76,2.99,6.688,9.523809523809524,14.285714285714286,7.142857142857143
0.9,1,2,3,5.97,5.92,3.95,8.126,1.1111111111111112,2.2222222222222223,3.333333333333333
0.55,4,1,4,5.28,5.25,3.24,7.54,7.2727272727272725,1.8181818181818181,7.2727272727272725
0.3,4,5,6,4.28,4.23,2.68,6.654,13.333333333333334,16.666666666666668,20.0
1.26,6,4,3,6.85,6.9,4.24,8.815,4.761904761904762,3.1746031746031744,2.380952380952381
0.31,4,3,4,4.39,4.41,2.61,6.438,12.903225806451614,9.67741935483871,12.903225806451614
